"Lake name","Lake code","Depth min m","Depth max m","Area ha","Transect","Transect length m","Lake latitude","Lake longitude"
"Uchuck Lake",115,5,10,68,3,453,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,5,10,68,4,379,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,5,10,68,5,2384,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,10,15,57,1,352,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,10,15,57,2,562,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,10,15,57,3,435,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,10,15,57,4,348,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,10,15,57,5,2243,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,15,20,50,1,268,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,15,20,50,2,537,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,15,20,50,3,405,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,15,20,50,4,324,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,15,20,50,5,2129,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,20,30,39,1,123,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,20,30,39,2,491,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,20,30,39,3,375,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,20,30,39,4,143,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,20,30,39,5,1992,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,30,40,26,1,0,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,30,40,26,2,398,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,30,40,26,3,271,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,30,40,26,4,0,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,30,40,26,5,1368,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,40,50,7,1,0,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,40,50,7,2,252,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,40,50,7,3,0,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,40,50,7,4,0,"49 deg 02 min","125 deg 05 min"
"Uchuck Lake",115,40,50,7,5,0,"49 deg 02 min","125 deg 05 min"
"Underwood Cove",202,NA,NA,NA,NA,NA,NA,NA
"Upper Mikado Lake",130,NA,NA,NA,NA,NA,"53 deg 28 min","129 deg 48 min"
"Vernon Bay",201,NA,NA,NA,NA,NA,NA,NA
"Vernon Lake",23,2,5,810,1,626,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,2,1324,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,3,1111,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,4,1104,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,5,2100,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,6,2000,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,2,5,810,7,2200,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,1,626,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,2,1324,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,3,1111,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,4,1104,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,5,2065,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,6,1981,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,3,5,810,7,2172,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,1,612,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,2,1313,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,3,1091,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,4,1066,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,5,2046,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,6,1973,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,5,10,771,7,2160,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,1,585,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,2,1251,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,3,1064,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,4,1007,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,5,2026,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,6,1943,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,10,15,726,7,2120,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,1,563,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,2,1211,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,3,1032,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,4,1000,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,5,2007,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,6,1917,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,15,20,682,7,2088,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,1,533,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,2,1170,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,3,991,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,4,972,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,5,1980,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,6,1883,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,20,30,636,7,2025,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,1,472,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,2,1111,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,3,944,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,4,913,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,5,1938,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,6,1681,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,30,40,583,7,1790,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,1,404,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,2,1049,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,3,895,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,4,674,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,5,1710,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,6,1617,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,40,50,527,7,1663,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,1,288,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,2,982,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,3,833,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,4,601,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,5,1618,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,6,1530,"50 deg 62 min","126 deg 26 min"
"Vernon Lake",23,50,60,427,7,1501,"50 deg 62 min","126 deg 26 min"
"Village Bay_2005",253,2,5,322,1,400,NA,NA
"Village Bay_2005",253,2,5,322,2,400,NA,NA
"Village Bay_2005",253,2,5,322,3,700,NA,NA
"Village Bay_2005",253,2,5,322,4,1400,NA,NA
"Village Bay_2005",253,2,5,322,5,1400,NA,NA
"Village Bay_2005",253,2,5,322,6,700,NA,NA
"Village Bay_2005",253,2,5,322,7,600,NA,NA
"Village Bay_2005",253,2,5,322,8,700,NA,NA
"Village Bay_2005",253,2,5,322,9,400,NA,NA
"Village Bay_2005",253,2,5,322,10,400,NA,NA
"Village Bay_2005",253,3,5,322,1,400,NA,NA
"Village Bay_2005",253,3,5,322,2,400,NA,NA
"Village Bay_2005",253,3,5,322,3,700,NA,NA
"Village Bay_2005",253,3,5,322,4,1400,NA,NA
"Village Bay_2005",253,3,5,322,5,1400,NA,NA
"Village Bay_2005",253,3,5,322,6,700,NA,NA
"Village Bay_2005",253,3,5,322,7,600,NA,NA
"Village Bay_2005",253,3,5,322,8,700,NA,NA
"Village Bay_2005",253,3,5,322,9,400,NA,NA
"Village Bay_2005",253,3,5,322,10,400,NA,NA
"Village Bay_2005",253,5,10,306,1,373,NA,NA
"Village Bay_2005",253,5,10,306,2,349,NA,NA
"Village Bay_2005",253,5,10,306,3,691,NA,NA
"Village Bay_2005",253,5,10,306,4,1381,NA,NA
"Village Bay_2005",253,5,10,306,5,1379,NA,NA
"Village Bay_2005",253,5,10,306,6,682,NA,NA
"Village Bay_2005",253,5,10,306,7,593,NA,NA
"Village Bay_2005",253,5,10,306,8,697,NA,NA
"Village Bay_2005",253,5,10,306,9,396,NA,NA
"Village Bay_2005",253,5,10,306,10,373,NA,NA
"Village Bay_2005",253,10,15,264,1,343,NA,NA
"Village Bay_2005",253,10,15,264,2,273,NA,NA
"Village Bay_2005",253,10,15,264,3,638,NA,NA
"Village Bay_2005",253,10,15,264,4,1351,NA,NA
"Village Bay_2005",253,10,15,264,5,1340,NA,NA
"Village Bay_2005",253,10,15,264,6,574,NA,NA
"Village Bay_2005",253,10,15,264,7,561,NA,NA
"Village Bay_2005",253,10,15,264,8,663,NA,NA
"Village Bay_2005",253,10,15,264,9,361,NA,NA
"Village Bay_2005",253,10,15,264,10,351,NA,NA
"Village Bay_2005",253,15,20,201,1,313,NA,NA
"Village Bay_2005",253,15,20,201,2,210,NA,NA
"Village Bay_2005",253,15,20,201,3,610,NA,NA
"Village Bay_2005",253,15,20,201,4,1299,NA,NA
"Village Bay_2005",253,15,20,201,5,1246,NA,NA
"Village Bay_2005",253,15,20,201,6,532,NA,NA
"Village Bay_2005",253,15,20,201,7,524,NA,NA
"Village Bay_2005",253,15,20,201,8,629,NA,NA
"Village Bay_2005",253,15,20,201,9,342,NA,NA
"Village Bay_2005",253,15,20,201,10,327,NA,NA
"Village Bay_2005",253,20,30,185,1,286,NA,NA
"Village Bay_2005",253,20,30,185,2,172,NA,NA
"Village Bay_2005",253,20,30,185,3,575,NA,NA
"Village Bay_2005",253,20,30,185,4,1248,NA,NA
"Village Bay_2005",253,20,30,185,5,1177,NA,NA
"Village Bay_2005",253,20,30,185,6,486,NA,NA
"Village Bay_2005",253,20,30,185,7,473,NA,NA
"Village Bay_2005",253,20,30,185,8,599,NA,NA
"Village Bay_2005",253,20,30,185,9,323,NA,NA
"Village Bay_2005",253,20,30,185,10,301,NA,NA
"Village Bay_2005",253,30,40,152,1,256,NA,NA
"Village Bay_2005",253,30,40,152,2,121,NA,NA
"Village Bay_2005",253,30,40,152,3,485,NA,NA
"Village Bay_2005",253,30,40,152,4,1170,NA,NA
"Village Bay_2005",253,30,40,152,5,1092,NA,NA
"Village Bay_2005",253,30,40,152,6,426,NA,NA
"Village Bay_2005",253,30,40,152,7,435,NA,NA
"Village Bay_2005",253,30,40,152,8,554,NA,NA
"Village Bay_2005",253,30,40,152,9,213,NA,NA
"Village Bay_2005",253,30,40,152,10,180,NA,NA
"Village Bay_2005",253,40,50,61.7,1,0,NA,NA
"Village Bay_2005",253,40,50,61.7,2,0,NA,NA
"Village Bay_2005",253,40,50,61.7,3,0,NA,NA
"Village Bay_2005",253,40,50,61.7,4,1031,NA,NA
"Village Bay_2005",253,40,50,61.7,5,893,NA,NA
"Village Bay_2005",253,40,50,61.7,6,0,NA,NA
"Village Bay_2005",253,40,50,61.7,7,203,NA,NA
"Village Bay_2005",253,40,50,61.7,8,0,NA,NA
"Village Bay_2005",253,40,50,61.7,9,0,NA,NA
"Village Bay_2005",253,40,50,61.7,10,0,NA,NA
"Wannock R",192,NA,NA,NA,NA,NA,NA,NA
"Weare Lake",71,NA,NA,NA,NA,NA,"53 deg 34 min","129 deg 29 min"
"Wellesley Lake",105,NA,NA,NA,NA,NA,"62 deg 21 min","139 deg 49 min"
"Wenatchee Lake",888,NA,NA,NA,NA,NA,NA,NA
"Wolf Lake",106,NA,NA,NA,NA,NA,"60 deg 39 min","131 deg 40 min"
"Woss Lake",22,2,5,1291,1,1253,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,2,1487,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,3,852,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,4,743,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,5,593,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,6,490,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,7,605,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,8,611,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,9,808,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,10,618,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,11,596,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,12,754,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,13,1430,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,2,5,1291,14,1150,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,1,1253,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,2,1487,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,3,852,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,4,743,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,5,593,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,6,490,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,7,605,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,8,611,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,9,808,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,10,618,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,11,596,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,12,754,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,13,1430,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,3,5,1291,14,1150,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,1,1238,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,2,1472,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,3,836,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,4,726,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,5,508,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,6,490,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,7,579,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,8,611,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,9,808,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,10,618,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,11,596,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,12,754,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,13,1430,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,5,10,1285,14,1150,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,1,1088,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,2,1450,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,3,811,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,4,700,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,5,473,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,6,490,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,7,519,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,8,592,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,9,789,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,10,591,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,11,593,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,12,754,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,13,1390,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,10,15,1236,14,1150,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,1,971,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,2,1411,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,3,786,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,4,667,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,5,444,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,6,468,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,7,490,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,8,576,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,9,744,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,10,570,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,11,562,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,12,751,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,13,1315,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,15,20,1188,14,1150,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,1,793,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,2,1360,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,3,756,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,4,638,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,5,414,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,6,423,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,7,465,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,8,523,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,9,679,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,10,537,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,11,504,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,12,721,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,13,1236,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,20,30,1118,14,1125,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,1,731,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,2,1269,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,3,714,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,4,608,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,5,366,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,6,351,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,7,424,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,8,453,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,9,615,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,10,438,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,11,462,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,12,662,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,13,1154,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,30,40,1030,14,767,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,1,665,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,2,1139,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,3,664,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,4,545,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,5,305,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,6,308,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,7,373,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,8,399,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,9,546,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,10,407,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,11,434,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,12,582,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,13,1054,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,40,50,951,14,719,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,1,612,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,2,1049,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,3,630,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,4,502,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,5,270,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,6,308,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,7,373,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,8,399,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,9,546,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,10,407,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,11,434,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,12,582,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,13,1054,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,50,60,870,14,719,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,1,505,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,2,995,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,3,580,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,4,483,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,5,0,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,6,308,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,7,373,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,8,399,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,9,546,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,10,407,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,11,434,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,12,582,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,13,1054,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,60,70,790,14,719,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,1,400,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,2,929,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,3,534,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,4,448,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,5,0,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,6,308,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,7,373,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,8,399,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,9,546,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,10,407,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,11,434,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,12,582,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,13,1054,"50 deg 08 min","126 deg 38 min"
"Woss Lake",22,70,80,723,14,719,"50 deg 08 min","126 deg 38 min"
"Wyclees Lagoon",134,NA,NA,NA,NA,NA,"51 deg 15 min","127 deg 21 min"
"Yakoun Lake",69,2,5,781,1,812,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,2,1145,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,3,892,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,4,1092,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,5,1140,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,6,1061,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,7,957,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,8,1050,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,9,1216,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,10,1598,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,11,1086,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,2,5,781,12,1412,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,1,812,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,2,1145,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,3,892,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,4,1092,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,5,1140,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,6,1061,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,7,957,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,8,984,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,9,1191,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,10,1432,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,11,1070,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,3,5,781,12,1396,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,5,10,711,1,727,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,5,10,711,2,1098,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,5,10,711,3,865,"53 deg 19 min","132 deg 17 min"
"Yakoun Lake",69,5,10,711,4,1073,"53 deg 19 min","132 deg 17 min"
