Syscode,System,Year,Date,Trawl#,Depth,Original_file
18,OwikenoLk,1990,1990-08-09,2,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-09,2,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,8,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,5,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,5,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,4,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,4,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,3,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-10,7,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,11,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-11,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,20,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,20,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,24,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,24,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,23,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,23,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,22,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,21,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,17,22,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,21,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,15,34,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,14,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,14,2,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,19,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,16,37,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,17,22,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,18,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,13,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,18,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,13,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,19,24,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1990-08-12,15,34,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,4,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,4,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,3,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,2,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,1,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-12,3,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,8,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,8,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,7,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,7,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-13,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,18,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,19,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,20,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,19,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,18,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,14,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,11,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,13,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,20,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,13,40,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,12,32,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,15,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,17,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,16,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-14,17,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-15,21,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-15,21,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-15,22,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1990,1991-03-15,22,38,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-02,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-02,2,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-02,2,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-02,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-02,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,10,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,10,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,7,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,8,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,5,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,5,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,3,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,8,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-07-03,7,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-04,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-04,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-04,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-04,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-04,3,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,4,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1991-11-05,4,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,1,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,5,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,1,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,3,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,3,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,4,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,4,14,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,5,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-07,1,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,8,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,11,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,10,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,8,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,11,18,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,7,26,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,7,26,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-08,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,17,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,17,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,18,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,16,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,13,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,18,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,16,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,15,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,13,6,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,14,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,14,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,15,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1991,1992-03-09,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,8,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,4,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,3,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,9,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-17,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,11,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,13,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,12,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,15,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,15,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,14,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,13,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,13,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,12,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,11,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,10,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-18,14,20,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,18,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,18,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,16,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,16,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,17,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,22,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,17,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,23,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,23,3,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,22,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,21,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,21,4,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,20,22,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,19,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,19,12,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-07-19,18,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,5,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,5,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,4,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,3,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-23,6,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,12,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,13,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,12,15,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,10,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,7,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,8,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,8,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,9,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,9,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,10,10,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,13,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1992-09-25,11,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,4,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,4,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-08,2,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-09,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-09,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-09,5,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,8,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,8,25,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,9,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,9,35,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,7,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,7,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1992,1993-03-10,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,3,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,2,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-23,1,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,8,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,5,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,6,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,8,13,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,9,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,9,16,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,10,23,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,10,23,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,11,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-25,7,8,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,19,11,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,11,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,13,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,14,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,14,27,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,15,39,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,15,39,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,16,31,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,18,22,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,13,7,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,11,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,17,29,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-26,12,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-27,26,17,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-27,29,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
18,OwikenoLk,1995,1995-08-27,29,0,TrawlYY Database-Trawl Inventory (as of Sep 2000).xls
