"lk.name","lake_code","depth_min","depth_max","Area","Transect","Length","lake_name","lake_latitude","lake_longitude"
"Swan Lk",13,5,10,1414,4,737,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,5,10,1414,5,2419,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,5,10,1414,6,451,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,5,10,1414,7,572,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,5,10,1414,8,747,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,1,953,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,2,1357,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,3,760,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,4,704,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,5,2059,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,6,299,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,7,412,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,10,15,1190,8,609,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,1,929,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,2,1136,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,3,557,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,4,681,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,5,1975,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,6,260,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,7,356,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,15,20,966,8,435,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,1,901,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,2,1006,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,3,387,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,4,565,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,5,1607,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,6,114,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,7,225,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,20,30,704,8,225,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,1,677,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,2,721,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,3,162,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,4,444,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,5,1060,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,6,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,7,140,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,30,40,405,8,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,1,539,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,2,534,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,3,30,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,4,303,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,5,756,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,6,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,7,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,40,50,195,8,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,1,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,2,296,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,3,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,4,141,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,5,170,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,6,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,7,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
"Swan Lk",13,50,60,76,8,0,"Swan Lake","55 deg 46 min","128 deg 39 min"
NA,184,NA,NA,NA,NA,NA,"Sylvia Lake","53 deg 31 min","129 deg 38 min"
"TAHLTAN LK",64,2,5,460,1,384,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,2,588,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,3,1145,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,4,703,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,5,855,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,6,632,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,7,630,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,8,495,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,9,1054,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,10,612,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,11,1017,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,12,748,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,13,1244,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,2,5,460,14,1090,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,1,384,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,2,588,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,3,1145,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,4,703,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,5,855,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,6,632,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,7,630,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,8,495,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,9,1054,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,10,612,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,11,1017,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,12,748,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,13,1244,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,3,5,460,14,1090,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,1,356,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,2,563,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,3,1058,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,4,644,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,5,816,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,6,551,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,7,562,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,8,446,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,9,1008,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,10,239,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,11,982,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,12,699,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,13,1201,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,5,10,402,14,1049,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,1,325,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,2,525,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,3,911,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,4,620,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,5,789,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,6,425,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,7,502,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,8,410,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,9,885,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,10,206,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,11,952,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,12,648,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,13,1061,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,10,15,345,14,1005,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,1,293,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,2,502,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,3,880,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,4,581,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,5,542,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,6,400,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,7,450,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,8,342,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,9,735,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,10,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,11,933,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,12,627,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,13,955,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,15,20,296,14,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,1,259,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,2,462,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,3,826,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,4,545,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,5,436,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,6,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,7,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,8,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,9,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,10,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,11,789,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,12,593,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,13,825,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,20,30,235,14,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,1,204,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,2,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,3,593,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,4,479,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,5,345,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,6,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,7,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,8,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,9,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,10,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,11,204,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,12,475,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,13,429,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"TAHLTAN LK",64,30,40,144,14,0,"Tahltan Lake","57 deg 57 min","131 deg 37 min"
"Takla Lk",65,2,5,26999,1,914,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,2,1189,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,3,2377,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,4,2057,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,5,1417,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,6,732,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,7,1737,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,8,2423,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,9,2240,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,10,2423,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,11,2652,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,12,1509,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,2,5,26999,13,2972,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,1,914,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,2,1189,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,3,2377,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,4,2057,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,5,1417,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,6,732,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,7,1737,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,8,2423,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,9,2240,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,10,2423,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,11,2652,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,12,1509,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,3,5,26999,13,2972,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,1,812,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,2,991,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,3,2356,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,4,1939,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,5,1382,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,6,695,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,7,1663,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,8,2375,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,9,2210,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,10,2420,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,11,2587,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,12,1490,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,5,10,26240,13,2882,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,1,736,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,2,927,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,3,2330,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,4,1908,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,5,1359,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,6,673,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,7,1634,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,8,2334,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,9,2170,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,10,2413,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,11,2561,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,12,1479,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,10,15,25481,13,2847,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,1,695,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,2,884,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,3,2310,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,4,1886,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,5,1317,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,6,651,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,7,1606,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,8,2299,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,9,2131,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,10,2392,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,11,2527,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,12,1469,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,15,20,24723,13,2780,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,1,638,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,2,832,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,3,2274,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,4,1844,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,5,1177,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,6,624,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,7,1555,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,8,2237,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,9,2087,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,10,2350,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,11,2498,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,12,1430,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,20,30,23585,13,2624,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,1,257,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,2,694,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,3,2225,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,4,1794,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,5,1031,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,6,574,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,7,1469,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,8,2148,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,9,2027,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,10,2258,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,11,2461,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,12,1359,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,30,40,21900,13,2232,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,1,151,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,2,507,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,3,2183,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,4,1733,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,5,939,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,6,309,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,7,1289,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,8,2065,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,9,1973,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,10,2196,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,11,2413,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,12,1309,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,40,50,20402,13,1801,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,1,0,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,2,357,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,3,2121,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,4,1653,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,5,866,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,6,0,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,7,1139,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,8,1962,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,9,1919,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,10,2155,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,11,2356,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,12,1279,"Takla Lake","55 deg 23 min","125 deg 50 min"
"Takla Lk",65,50,60,18770,13,1723,"Takla Lake","55 deg 23 min","125 deg 50 min"
NA,186,NA,NA,NA,NA,NA,"Tankeeah R",NA,NA
NA,78,NA,NA,NA,NA,NA,"Taseko Lake","51 deg 15 min","123 deg 35 min"
"Tatsamenie Lk",66,2,5,1622,1,911,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,2,483,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,3,1357,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,4,1034,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,5,994,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,6,1035,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,7,701,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
"Tatsamenie Lk",66,2,5,1622,8,1000,"Tatsamenie Lake","58 deg 20 min","132 deg 20 min"
