"fish_unique_ID","lake_code.sas","trawl_number.sas","trawl_date.sas","fish_id.sas","lake_code.dat","trawl_number.dat","trawl_date.dat","fish_id.dat","match"
"1991-09-08_11_2_7","11","2","1991-09-08","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_2_8","11","2","1991-09-08","8",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_2_9","11","2","1991-09-08","9",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_3_1","11","3","1991-09-08","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_3_2","11","3","1991-09-08","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_3_3","11","3","1991-09-08","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_3_4","11","3","1991-09-08","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_4_1","11","4","1991-09-08","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_4_2","11","4","1991-09-08","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_4_3","11","4","1991-09-08","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_1","11","5","1991-09-08","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_10","11","5","1991-09-08","10",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_11","11","5","1991-09-08","11",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_12","11","5","1991-09-08","12",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_13","11","5","1991-09-08","13",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_14","11","5","1991-09-08","14",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_15","11","5","1991-09-08","15",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_16","11","5","1991-09-08","16",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_17","11","5","1991-09-08","17",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_18","11","5","1991-09-08","18",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_19","11","5","1991-09-08","19",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_2","11","5","1991-09-08","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_20","11","5","1991-09-08","20",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_21","11","5","1991-09-08","21",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_22","11","5","1991-09-08","22",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_23","11","5","1991-09-08","23",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_24","11","5","1991-09-08","24",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_3","11","5","1991-09-08","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_4","11","5","1991-09-08","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_5","11","5","1991-09-08","5",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_6","11","5","1991-09-08","6",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_7","11","5","1991-09-08","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_8","11","5","1991-09-08","8",NA,NA,NA,NA,"NOT MATCH"
"1991-09-08_11_5_9","11","5","1991-09-08","9",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_1","11","6","1991-09-09","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_10","11","6","1991-09-09","10",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_11","11","6","1991-09-09","11",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_12","11","6","1991-09-09","12",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_13","11","6","1991-09-09","13",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_14","11","6","1991-09-09","14",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_15","11","6","1991-09-09","15",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_16","11","6","1991-09-09","16",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_17","11","6","1991-09-09","17",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_18","11","6","1991-09-09","18",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_19","11","6","1991-09-09","19",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_2","11","6","1991-09-09","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_3","11","6","1991-09-09","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_4","11","6","1991-09-09","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_5","11","6","1991-09-09","5",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_6","11","6","1991-09-09","6",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_7","11","6","1991-09-09","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_8","11","6","1991-09-09","8",NA,NA,NA,NA,"NOT MATCH"
"1991-09-09_11_6_9","11","6","1991-09-09","9",NA,NA,NA,NA,"NOT MATCH"
"1991-09-10_64_1_1","64","1","1991-09-10","1","64","1","1991-09-10","1","MATCH"
"1991-09-10_64_1_2","64","1","1991-09-10","2","64","1","1991-09-10","2","MATCH"
"1991-09-10_64_1_3","64","1","1991-09-10","3","64","1","1991-09-10","3","MATCH"
"1991-09-10_64_1_4","64","1","1991-09-10","4","64","1","1991-09-10","4","MATCH"
"1991-09-10_64_5_1","64","5","1991-09-10","1","64","5","1991-09-10","1","MATCH"
"1991-09-10_64_5_10","64","5","1991-09-10","10","64","5","1991-09-10","10","MATCH"
"1991-09-10_64_5_11","64","5","1991-09-10","11","64","5","1991-09-10","11","MATCH"
"1991-09-10_64_5_2","64","5","1991-09-10","2","64","5","1991-09-10","2","MATCH"
"1991-09-10_64_5_3","64","5","1991-09-10","3","64","5","1991-09-10","3","MATCH"
"1991-09-10_64_5_4","64","5","1991-09-10","4","64","5","1991-09-10","4","MATCH"
"1991-09-10_64_5_5","64","5","1991-09-10","5","64","5","1991-09-10","5","MATCH"
"1991-09-10_64_5_6","64","5","1991-09-10","6","64","5","1991-09-10","6","MATCH"
"1991-09-10_64_5_7","64","5","1991-09-10","7","64","5","1991-09-10","7","MATCH"
"1991-09-10_64_5_8","64","5","1991-09-10","8","64","5","1991-09-10","8","MATCH"
"1991-09-10_64_5_9","64","5","1991-09-10","9","64","5","1991-09-10","9","MATCH"
"1991-09-10_64_6_1","64","6","1991-09-10","1","64","6","1991-09-10","1","MATCH"
"1991-09-10_64_6_2","64","6","1991-09-10","2","64","6","1991-09-10","2","MATCH"
"1991-09-10_64_6_3","64","6","1991-09-10","3","64","6","1991-09-10","3","MATCH"
"1991-09-10_64_6_4","64","6","1991-09-10","4","64","6","1991-09-10","4","MATCH"
"1991-09-10_64_6_5","64","6","1991-09-10","5","64","6","1991-09-10","5","MATCH"
"1991-09-10_64_6_6","64","6","1991-09-10","6","64","6","1991-09-10","6","MATCH"
"1991-09-10_64_6_7","64","6","1991-09-10","7","64","6","1991-09-10","7","MATCH"
"1991-09-10_64_7_1","64","7","1991-09-10","1","64","7","1991-09-10","1","MATCH"
"1991-09-10_64_7_2","64","7","1991-09-10","2","64","7","1991-09-10","2","MATCH"
"1991-09-10_64_7_3","64","7","1991-09-10","3","64","7","1991-09-10","3","MATCH"
"1991-09-10_64_7_4","64","7","1991-09-10","4","64","7","1991-09-10","4","MATCH"
"1991-09-10_64_7_5","64","7","1991-09-10","5","64","7","1991-09-10","5","MATCH"
"1991-09-10_64_8_1","64","8","1991-09-10","1","64","8","1991-09-10","1","MATCH"
"1991-09-10_64_8_2","64","8","1991-09-10","2","64","8","1991-09-10","2","MATCH"
"1991-09-10_64_8_3","64","8","1991-09-10","3","64","8","1991-09-10","3","MATCH"
"1991-09-11_64_10_1","64","10","1991-09-11","1","64","10","1991-09-11","1","MATCH"
"1991-09-11_64_10_2","64","10","1991-09-11","2","64","10","1991-09-11","2","MATCH"
"1991-09-11_64_10_3","64","10","1991-09-11","3","64","10","1991-09-11","3","MATCH"
"1991-09-11_64_10_4","64","10","1991-09-11","4","64","10","1991-09-11","4","MATCH"
"1991-09-11_64_10_5","64","10","1991-09-11","5","64","10","1991-09-11","5","MATCH"
"1991-09-11_64_10_6","64","10","1991-09-11","6","64","10","1991-09-11","6","MATCH"
"1991-09-11_64_10_7","64","10","1991-09-11","7","64","10","1991-09-11","7","MATCH"
"1991-09-11_64_10_8","64","10","1991-09-11","8","64","10","1991-09-11","8","MATCH"
"1991-09-11_64_11_1","64","11","1991-09-11","1","64","11","1991-09-11","1","MATCH"
"1991-09-11_64_11_2","64","11","1991-09-11","2","64","11","1991-09-11","2","MATCH"
"1991-09-11_64_11_3","64","11","1991-09-11","3","64","11","1991-09-11","3","MATCH"
"1991-09-11_64_11_4","64","11","1991-09-11","4","64","11","1991-09-11","4","MATCH"
"1991-09-11_64_11_5","64","11","1991-09-11","5","64","11","1991-09-11","5","MATCH"
"1991-09-11_64_11_6","64","11","1991-09-11","6","64","11","1991-09-11","6","MATCH"
"1991-09-11_64_11_7","64","11","1991-09-11","7","64","11","1991-09-11","7","MATCH"
"1991-09-11_64_12_1","64","12","1991-09-11","1","64","12","1991-09-11","1","MATCH"
"1991-09-11_64_12_2","64","12","1991-09-11","2","64","12","1991-09-11","2","MATCH"
"1991-09-11_64_14_1","64","14","1991-09-11","1","64","14","1991-09-11","1","MATCH"
"1991-09-11_64_14_2","64","14","1991-09-11","2","64","14","1991-09-11","2","MATCH"
"1991-09-11_64_14_3","64","14","1991-09-11","3","64","14","1991-09-11","3","MATCH"
"1991-09-11_64_14_4","64","14","1991-09-11","4","64","14","1991-09-11","4","MATCH"
"1991-09-11_64_14_5","64","14","1991-09-11","5","64","14","1991-09-11","5","MATCH"
"1991-09-11_64_14_6","64","14","1991-09-11","6","64","14","1991-09-11","6","MATCH"
"1991-09-11_64_14_7","64","14","1991-09-11","7","64","14","1991-09-11","7","MATCH"
"1991-09-11_64_14_8","64","14","1991-09-11","8","64","14","1991-09-11","8","MATCH"
"1991-09-11_64_14_9","64","14","1991-09-11","9","64","14","1991-09-11","9","MATCH"
"1991-09-11_64_15_1","64","15","1991-09-11","1","64","15","1991-09-11","1","MATCH"
"1991-09-11_64_15_2","64","15","1991-09-11","2","64","15","1991-09-11","2","MATCH"
"1991-09-11_64_15_3","64","15","1991-09-11","3","64","15","1991-09-11","3","MATCH"
"1991-09-11_64_15_4","64","15","1991-09-11","4","64","15","1991-09-11","4","MATCH"
"1991-09-11_64_15_5","64","15","1991-09-11","5","64","15","1991-09-11","5","MATCH"
"1991-09-11_64_16_1","64","16","1991-09-11","1","64","16","1991-09-11","1","MATCH"
"1991-09-11_64_16_10","64","16","1991-09-11","10","64","16","1991-09-11","10","MATCH"
"1991-09-11_64_16_11","64","16","1991-09-11","11","64","16","1991-09-11","11","MATCH"
"1991-09-11_64_16_12","64","16","1991-09-11","12","64","16","1991-09-11","12","MATCH"
"1991-09-11_64_16_13","64","16","1991-09-11","13","64","16","1991-09-11","13","MATCH"
"1991-09-11_64_16_2","64","16","1991-09-11","2","64","16","1991-09-11","2","MATCH"
"1991-09-11_64_16_3","64","16","1991-09-11","3","64","16","1991-09-11","3","MATCH"
"1991-09-11_64_16_4","64","16","1991-09-11","4","64","16","1991-09-11","4","MATCH"
"1991-09-11_64_16_5","64","16","1991-09-11","5","64","16","1991-09-11","5","MATCH"
"1991-09-11_64_16_6","64","16","1991-09-11","6","64","16","1991-09-11","6","MATCH"
"1991-09-11_64_16_7","64","16","1991-09-11","7","64","16","1991-09-11","7","MATCH"
"1991-09-11_64_16_8","64","16","1991-09-11","8","64","16","1991-09-11","8","MATCH"
"1991-09-11_64_16_9","64","16","1991-09-11","9","64","16","1991-09-11","9","MATCH"
"1991-09-11_64_17_1","64","17","1991-09-11","1","64","17","1991-09-11","1","MATCH"
"1991-09-11_64_17_10","64","17","1991-09-11","10","64","17","1991-09-11","10","MATCH"
"1991-09-11_64_17_11","64","17","1991-09-11","11","64","17","1991-09-11","11","MATCH"
"1991-09-11_64_17_12","64","17","1991-09-11","12","64","17","1991-09-11","12","MATCH"
"1991-09-11_64_17_13","64","17","1991-09-11","13","64","17","1991-09-11","13","MATCH"
"1991-09-11_64_17_14","64","17","1991-09-11","14","64","17","1991-09-11","14","MATCH"
"1991-09-11_64_17_15","64","17","1991-09-11","15","64","17","1991-09-11","15","MATCH"
"1991-09-11_64_17_16","64","17","1991-09-11","16","64","17","1991-09-11","16","MATCH"
"1991-09-11_64_17_2","64","17","1991-09-11","2","64","17","1991-09-11","2","MATCH"
"1991-09-11_64_17_3","64","17","1991-09-11","3","64","17","1991-09-11","3","MATCH"
"1991-09-11_64_17_4","64","17","1991-09-11","4","64","17","1991-09-11","4","MATCH"
"1991-09-11_64_17_5","64","17","1991-09-11","5","64","17","1991-09-11","5","MATCH"
"1991-09-11_64_17_6","64","17","1991-09-11","6","64","17","1991-09-11","6","MATCH"
"1991-09-11_64_17_7","64","17","1991-09-11","7","64","17","1991-09-11","7","MATCH"
"1991-09-11_64_17_8","64","17","1991-09-11","8","64","17","1991-09-11","8","MATCH"
"1991-09-11_64_17_9","64","17","1991-09-11","9","64","17","1991-09-11","9","MATCH"
"1991-09-11_64_18_1","64","18","1991-09-11","1","64","18","1991-09-11","1","MATCH"
"1991-09-11_64_18_10","64","18","1991-09-11","10","64","18","1991-09-11","10","MATCH"
"1991-09-11_64_18_11","64","18","1991-09-11","11","64","18","1991-09-11","11","MATCH"
"1991-09-11_64_18_12","64","18","1991-09-11","12","64","18","1991-09-11","12","MATCH"
"1991-09-11_64_18_13","64","18","1991-09-11","13","64","18","1991-09-11","13","MATCH"
"1991-09-11_64_18_14","64","18","1991-09-11","14","64","18","1991-09-11","14","MATCH"
"1991-09-11_64_18_15","64","18","1991-09-11","15","64","18","1991-09-11","15","MATCH"
"1991-09-11_64_18_16","64","18","1991-09-11","16","64","18","1991-09-11","16","MATCH"
"1991-09-11_64_18_17","64","18","1991-09-11","17","64","18","1991-09-11","17","MATCH"
"1991-09-11_64_18_18","64","18","1991-09-11","18","64","18","1991-09-11","18","MATCH"
"1991-09-11_64_18_19","64","18","1991-09-11","19","64","18","1991-09-11","19","MATCH"
"1991-09-11_64_18_2","64","18","1991-09-11","2","64","18","1991-09-11","2","MATCH"
"1991-09-11_64_18_20","64","18","1991-09-11","20","64","18","1991-09-11","20","MATCH"
"1991-09-11_64_18_21","64","18","1991-09-11","21","64","18","1991-09-11","21","MATCH"
"1991-09-11_64_18_22","64","18","1991-09-11","22","64","18","1991-09-11","22","MATCH"
"1991-09-11_64_18_23","64","18","1991-09-11","23","64","18","1991-09-11","23","MATCH"
"1991-09-11_64_18_24","64","18","1991-09-11","24","64","18","1991-09-11","24","MATCH"
"1991-09-11_64_18_25","64","18","1991-09-11","25","64","18","1991-09-11","25","MATCH"
"1991-09-11_64_18_26","64","18","1991-09-11","26","64","18","1991-09-11","26","MATCH"
"1991-09-11_64_18_27","64","18","1991-09-11","27","64","18","1991-09-11","27","MATCH"
"1991-09-11_64_18_28","64","18","1991-09-11","28","64","18","1991-09-11","28","MATCH"
"1991-09-11_64_18_29","64","18","1991-09-11","29","64","18","1991-09-11","29","MATCH"
"1991-09-11_64_18_3","64","18","1991-09-11","3","64","18","1991-09-11","3","MATCH"
"1991-09-11_64_18_30","64","18","1991-09-11","30","64","18","1991-09-11","30","MATCH"
"1991-09-11_64_18_31","64","18","1991-09-11","31","64","18","1991-09-11","31","MATCH"
"1991-09-11_64_18_32","64","18","1991-09-11","32","64","18","1991-09-11","32","MATCH"
"1991-09-11_64_18_33","64","18","1991-09-11","33","64","18","1991-09-11","33","MATCH"
"1991-09-11_64_18_34","64","18","1991-09-11","34","64","18","1991-09-11","34","MATCH"
"1991-09-11_64_18_35","64","18","1991-09-11","35","64","18","1991-09-11","35","MATCH"
"1991-09-11_64_18_36","64","18","1991-09-11","36","64","18","1991-09-11","36","MATCH"
"1991-09-11_64_18_37","64","18","1991-09-11","37","64","18","1991-09-11","37","MATCH"
"1991-09-11_64_18_38","64","18","1991-09-11","38","64","18","1991-09-11","38","MATCH"
"1991-09-11_64_18_39","64","18","1991-09-11","39","64","18","1991-09-11","39","MATCH"
"1991-09-11_64_18_4","64","18","1991-09-11","4","64","18","1991-09-11","4","MATCH"
"1991-09-11_64_18_40","64","18","1991-09-11","40","64","18","1991-09-11","40","MATCH"
"1991-09-11_64_18_41","64","18","1991-09-11","41","64","18","1991-09-11","41","MATCH"
"1991-09-11_64_18_42","64","18","1991-09-11","42","64","18","1991-09-11","42","MATCH"
"1991-09-11_64_18_43","64","18","1991-09-11","43","64","18","1991-09-11","43","MATCH"
"1991-09-11_64_18_44","64","18","1991-09-11","44","64","18","1991-09-11","44","MATCH"
"1991-09-11_64_18_45","64","18","1991-09-11","45","64","18","1991-09-11","45","MATCH"
"1991-09-11_64_18_46","64","18","1991-09-11","46","64","18","1991-09-11","46","MATCH"
"1991-09-11_64_18_5","64","18","1991-09-11","5","64","18","1991-09-11","5","MATCH"
"1991-09-11_64_18_6","64","18","1991-09-11","6","64","18","1991-09-11","6","MATCH"
"1991-09-11_64_18_7","64","18","1991-09-11","7","64","18","1991-09-11","7","MATCH"
"1991-09-11_64_18_8","64","18","1991-09-11","8","64","18","1991-09-11","8","MATCH"
"1991-09-11_64_18_9","64","18","1991-09-11","9","64","18","1991-09-11","9","MATCH"
"1991-09-11_64_19_1","64","19","1991-09-11","1","64","19","1991-09-11","1","MATCH"
"1991-09-11_64_19_10","64","19","1991-09-11","10","64","19","1991-09-11","10","MATCH"
"1991-09-11_64_19_11","64","19","1991-09-11","11","64","19","1991-09-11","11","MATCH"
"1991-09-11_64_19_2","64","19","1991-09-11","2","64","19","1991-09-11","2","MATCH"
"1991-09-11_64_19_3","64","19","1991-09-11","3","64","19","1991-09-11","3","MATCH"
"1991-09-11_64_19_4","64","19","1991-09-11","4","64","19","1991-09-11","4","MATCH"
"1991-09-11_64_19_5","64","19","1991-09-11","5","64","19","1991-09-11","5","MATCH"
"1991-09-11_64_19_6","64","19","1991-09-11","6","64","19","1991-09-11","6","MATCH"
"1991-09-11_64_19_7","64","19","1991-09-11","7","64","19","1991-09-11","7","MATCH"
"1991-09-11_64_19_8","64","19","1991-09-11","8","64","19","1991-09-11","8","MATCH"
"1991-09-11_64_19_9","64","19","1991-09-11","9","64","19","1991-09-11","9","MATCH"
"1991-09-11_64_20_1","64","20","1991-09-11","1","64","20","1991-09-11","1","MATCH"
"1991-09-11_64_20_2","64","20","1991-09-11","2","64","20","1991-09-11","2","MATCH"
"1991-09-11_64_20_3","64","20","1991-09-11","3","64","20","1991-09-11","3","MATCH"
"1991-09-11_64_20_4","64","20","1991-09-11","4","64","20","1991-09-11","4","MATCH"
"1991-09-11_64_20_5","64","20","1991-09-11","5","64","20","1991-09-11","5","MATCH"
"1991-09-11_64_20_6","64","20","1991-09-11","6","64","20","1991-09-11","6","MATCH"
"1991-09-12_64_22_1","64","22","1991-09-12","1","64","22","1991-09-12","1","MATCH"
"1991-09-12_64_22_2","64","22","1991-09-12","2","64","22","1991-09-12","2","MATCH"
"1991-09-14_66_1_1","66","1","1991-09-14","1","66","1","1991-09-14","1","MATCH"
"1991-09-14_66_1_10","66","1","1991-09-14","10","66","1","1991-09-14","10","MATCH"
"1991-09-14_66_1_2","66","1","1991-09-14","2","66","1","1991-09-14","2","MATCH"
"1991-09-14_66_1_3","66","1","1991-09-14","3","66","1","1991-09-14","3","MATCH"
"1991-09-14_66_1_4","66","1","1991-09-14","4","66","1","1991-09-14","4","MATCH"
"1991-09-14_66_1_5","66","1","1991-09-14","5","66","1","1991-09-14","5","MATCH"
"1991-09-14_66_1_6","66","1","1991-09-14","6","66","1","1991-09-14","6","MATCH"
"1991-09-14_66_1_7","66","1","1991-09-14","7","66","1","1991-09-14","7","MATCH"
"1991-09-14_66_1_8","66","1","1991-09-14","8","66","1","1991-09-14","8","MATCH"
"1991-09-14_66_1_9","66","1","1991-09-14","9","66","1","1991-09-14","9","MATCH"
"1991-09-14_66_11_1","66","11","1991-09-14","1","66","11","1991-09-14","1","MATCH"
"1991-09-14_66_11_2","66","11","1991-09-14","2","66","11","1991-09-14","2","MATCH"
"1991-09-14_66_11_3","66","11","1991-09-14","3","66","11","1991-09-14","3","MATCH"
"1991-09-14_66_11_4","66","11","1991-09-14","4","66","11","1991-09-14","4","MATCH"
"1991-09-14_66_11_5","66","11","1991-09-14","5","66","11","1991-09-14","5","MATCH"
"1991-09-14_66_11_6","66","11","1991-09-14","6","66","11","1991-09-14","6","MATCH"
"1991-09-14_66_11_7","66","11","1991-09-14","7","66","11","1991-09-14","7","MATCH"
"1991-09-14_66_11_8","66","11","1991-09-14","8","66","11","1991-09-14","8","MATCH"
"1991-09-14_66_3_1","66","3","1991-09-14","1","66","3","1991-09-14","1","MATCH"
"1991-09-14_66_7_1","66","7","1991-09-14","1","66","7","1991-09-14","1","MATCH"
"1991-09-14_66_7_2","66","7","1991-09-14","2","66","7","1991-09-14","2","MATCH"
"1991-09-14_66_9_1","66","9","1991-09-14","1","66","9","1991-09-14","1","MATCH"
"1991-09-14_66_9_2","66","9","1991-09-14","2","66","9","1991-09-14","2","MATCH"
"1991-09-14_66_9_3","66","9","1991-09-14","3","66","9","1991-09-14","3","MATCH"
"1991-09-14_66_9_4","66","9","1991-09-14","4","66","9","1991-09-14","4","MATCH"
"1991-09-14_66_9_5","66","9","1991-09-14","5","66","9","1991-09-14","5","MATCH"
"1991-09-14_66_9_6","66","9","1991-09-14","6","66","9","1991-09-14","6","MATCH"
"1991-09-14_66_99_1","66","99","1991-09-14","1","66","99","1991-09-14","1","MATCH"
"1991-09-14_66_99_2","66","99","1991-09-14","2","66","99","1991-09-14","2","MATCH"
"1991-09-14_66_99_3","66","99","1991-09-14","3","66","99","1991-09-14","3","MATCH"
"1991-09-14_66_99_4","66","99","1991-09-14","4","66","99","1991-09-14","4","MATCH"
"1991-09-14_66_99_5","66","99","1991-09-14","5","66","99","1991-09-14","5","MATCH"
"1991-09-14_66_99_6","66","99","1991-09-14","6","66","99","1991-09-14","6","MATCH"
"1991-09-14_66_99_7","66","99","1991-09-14","7","66","99","1991-09-14","7","MATCH"
"1991-09-14_66_99_8","66","99","1991-09-14","8","66","99","1991-09-14","8","MATCH"
"1991-09-14_66_99_9","66","99","1991-09-14","9","66","99","1991-09-14","9","MATCH"
"1991-09-15_66_14_1","66","14","1991-09-15","1","66","14","1991-09-15","1","MATCH"
"1991-09-15_66_14_2","66","14","1991-09-15","2","66","14","1991-09-15","2","MATCH"
"1991-09-15_66_14_3","66","14","1991-09-15","3","66","14","1991-09-15","3","MATCH"
"1991-09-15_66_14_4","66","14","1991-09-15","4","66","14","1991-09-15","4","MATCH"
"1991-09-15_66_14_5","66","14","1991-09-15","5","66","14","1991-09-15","5","MATCH"
"1991-09-17_67_4_1","67","4","1991-09-17","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_4_2","67","4","1991-09-17","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_1","67","5","1991-09-17","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_2","67","5","1991-09-17","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_3","67","5","1991-09-17","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_4","67","5","1991-09-17","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_5","67","5","1991-09-17","5",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_6","67","5","1991-09-17","6",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_5_7","67","5","1991-09-17","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_6_1","67","6","1991-09-17","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_6_2","67","6","1991-09-17","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_6_3","67","6","1991-09-17","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_1","67","7","1991-09-17","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_10","67","7","1991-09-17","10",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_2","67","7","1991-09-17","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_3","67","7","1991-09-17","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_4","67","7","1991-09-17","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_5","67","7","1991-09-17","5",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_6","67","7","1991-09-17","6",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_7","67","7","1991-09-17","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_8","67","7","1991-09-17","8",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_7_9","67","7","1991-09-17","9",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_1","67","8","1991-09-17","1",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_2","67","8","1991-09-17","2",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_3","67","8","1991-09-17","3",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_4","67","8","1991-09-17","4",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_5","67","8","1991-09-17","5",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_6","67","8","1991-09-17","6",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_7","67","8","1991-09-17","7",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_8","67","8","1991-09-17","8",NA,NA,NA,NA,"NOT MATCH"
"1991-09-17_67_8_9","67","8","1991-09-17","9",NA,NA,NA,NA,"NOT MATCH"
"1991-10-08_3_1_1","3","1","1991-10-08","1","3","1","1991-10-08","1","MATCH"
"1991-10-08_3_2_1","3","2","1991-10-08","1","3","2","1991-10-08","1","MATCH"
"1991-10-08_3_3_1","3","3","1991-10-08","1","3","3","1991-10-08","1","MATCH"
"1991-10-08_3_5_1","3","5","1991-10-08","1","3","5","1991-10-08","1","MATCH"
"1991-10-08_3_5_2","3","5","1991-10-08","2","3","5","1991-10-08","2","MATCH"
"1991-10-08_3_5_3","3","5","1991-10-08","3","3","5","1991-10-08","3","MATCH"
"1991-10-08_3_7_1","3","7","1991-10-08","1","3","7","1991-10-08","1","MATCH"
"1991-10-08_3_7_2","3","7","1991-10-08","2","3","7","1991-10-08","2","MATCH"
"1991-10-09_3_12_1","3","12","1991-10-09","1","3","12","1991-10-09","1","MATCH"
"1991-10-09_3_13_1","3","13","1991-10-09","1","3","13","1991-10-09","1","MATCH"
"1991-10-09_3_13_2","3","13","1991-10-09","2","3","13","1991-10-09","2","MATCH"
"1991-10-09_3_13_3","3","13","1991-10-09","3","3","13","1991-10-09","3","MATCH"
"1991-10-09_3_13_4","3","13","1991-10-09","4","3","13","1991-10-09","4","MATCH"
"1991-10-09_3_13_5","3","13","1991-10-09","5","3","13","1991-10-09","5","MATCH"
"1991-10-09_3_13_6","3","13","1991-10-09","6","3","13","1991-10-09","6","MATCH"
"1991-10-09_3_13_7","3","13","1991-10-09","7","3","13","1991-10-09","7","MATCH"
"1991-10-09_3_14_1","3","14","1991-10-09","1","3","14","1991-10-09","1","MATCH"
