"lk.name","lk.code","depth_min","depth_max","Area","Transect","Length"
"Damdochax Lk",38,5,10,101.6,1,188
"Damdochax Lk",38,5,10,101.6,2,402
"Damdochax Lk",38,5,10,101.6,3,591
"Damdochax Lk",38,5,10,101.6,4,640
"Damdochax Lk",38,10,15,54.3,1,0
"Damdochax Lk",38,10,15,54.3,2,0
"Damdochax Lk",38,10,15,54.3,3,534
"Damdochax Lk",38,10,15,54.3,4,385
"Damdochax Lk",38,15,20,12.4,1,0
"Damdochax Lk",38,15,20,12.4,2,0
"Damdochax Lk",38,15,20,12.4,3,199
"Damdochax Lk",38,15,20,12.4,4,0
"Dragon Lk",214,2,5,173.7,1,1145
"Dragon Lk",214,2,5,173.7,2,1210.2
"Dragon Lk",214,2,5,173.7,3,1206.6
"Dragon Lk",214,2,5,173.7,4,798.5
"Dragon Lk",214,3,5,0,1,0
"Dragon Lk",214,3,5,0,2,0
"Dragon Lk",214,3,5,0,3,0
"Dragon Lk",214,3,5,0,4,0
"Dragon Lk",214,5,10,116.3,1,1058.3
"Dragon Lk",214,5,10,116.3,2,1133
"Dragon Lk",214,5,10,116.3,3,1131
"Dragon Lk",214,5,10,116.3,4,464.6
"EDEN LAKE",25,2,5,556,1,775
"EDEN LAKE",25,2,5,556,2,685
"EDEN LAKE",25,2,5,556,3,1279
"EDEN LAKE",25,2,5,556,4,763
"EDEN LAKE",25,3,5,556,1,775
"EDEN LAKE",25,3,5,556,2,685
"EDEN LAKE",25,3,5,556,3,1279
"EDEN LAKE",25,3,5,556,4,763
"EDEN LAKE",25,5,10,507,1,714
"EDEN LAKE",25,5,10,507,2,669
"EDEN LAKE",25,5,10,507,3,1050
"EDEN LAKE",25,5,10,507,4,619
"EDEN LAKE",25,10,15,481,1,699
"EDEN LAKE",25,10,15,481,2,623
"EDEN LAKE",25,10,15,481,3,960
"EDEN LAKE",25,10,15,481,4,478
"EDEN LAKE",25,15,20,454,1,641
"EDEN LAKE",25,15,20,454,2,590
"EDEN LAKE",25,15,20,454,3,922
"EDEN LAKE",25,15,20,454,4,386
"EDEN LAKE",25,20,30,397,1,578
"EDEN LAKE",25,20,30,397,2,553
"EDEN LAKE",25,20,30,397,3,790
"EDEN LAKE",25,20,30,397,4,267
"EDEN LAKE",25,30,40,307,1,512
"EDEN LAKE",25,30,40,307,2,513
"EDEN LAKE",25,30,40,307,3,722
"EDEN LAKE",25,30,40,307,4,0
"EDEN LAKE",25,40,50,239,1,429
"EDEN LAKE",25,40,50,239,2,478
"EDEN LAKE",25,40,50,239,3,630
"EDEN LAKE",25,40,50,239,4,0
"EDEN LAKE",25,50,60,203,1,0
"EDEN LAKE",25,50,60,203,2,0
"EDEN LAKE",25,50,60,203,3,0
"EDEN LAKE",25,50,60,203,4,0
"EDEN LAKE",25,60,70,170,1,0
"EDEN LAKE",25,60,70,170,2,0
"EDEN LAKE",25,60,70,170,3,0
"EDEN LAKE",25,60,70,170,4,0
"Ellerslie Lk",181,2,5,2447,1,1867
"Ellerslie Lk",181,2,5,2447,2,878
"Ellerslie Lk",181,2,5,2447,3,928
"Ellerslie Lk",181,2,5,2447,4,1211
"Ellerslie Lk",181,2,5,2447,5,1083
"Ellerslie Lk",181,2,5,2447,6,2033
"Ellerslie Lk",181,2,5,2447,7,1633
"Ellerslie Lk",181,2,5,2447,8,1133
"Ellerslie Lk",181,2,5,2447,9,656
"Ellerslie Lk",181,2,5,2447,10,950
"Ellerslie Lk",181,2,5,2447,11,783
"Ellerslie Lk",181,2,5,2447,12,1578
"Ellerslie Lk",181,2,5,2447,13,1472
"Ellerslie Lk",181,2,5,2447,14,1589
"Ellerslie Lk",181,3,5,2447,1,1867
"Ellerslie Lk",181,3,5,2447,2,878
"Ellerslie Lk",181,3,5,2447,3,928
"Ellerslie Lk",181,3,5,2447,4,1211
"Ellerslie Lk",181,3,5,2447,5,1083
"Ellerslie Lk",181,3,5,2447,6,2033
"Ellerslie Lk",181,3,5,2447,7,1633
"Ellerslie Lk",181,3,5,2447,8,1133
"Ellerslie Lk",181,3,5,2447,9,656
"Ellerslie Lk",181,3,5,2447,10,950
"Ellerslie Lk",181,3,5,2447,11,783
"Ellerslie Lk",181,3,5,2447,12,1578
"Ellerslie Lk",181,3,5,2447,13,1472
"Ellerslie Lk",181,3,5,2447,14,1589
"Ellerslie Lk",181,5,10,2332,1,1861
"Ellerslie Lk",181,5,10,2332,2,867
"Ellerslie Lk",181,5,10,2332,3,917
"Ellerslie Lk",181,5,10,2332,4,1189
"Ellerslie Lk",181,5,10,2332,5,1050
"Ellerslie Lk",181,5,10,2332,6,2006
"Ellerslie Lk",181,5,10,2332,7,1583
"Ellerslie Lk",181,5,10,2332,8,772
"Ellerslie Lk",181,5,10,2332,9,544
"Ellerslie Lk",181,5,10,2332,10,900
"Ellerslie Lk",181,5,10,2332,11,744
"Ellerslie Lk",181,5,10,2332,12,1556
"Ellerslie Lk",181,5,10,2332,13,1444
"Ellerslie Lk",181,5,10,2332,14,1572
"Ellerslie Lk",181,10,15,2183,1,1839
"Ellerslie Lk",181,10,15,2183,2,856
"Ellerslie Lk",181,10,15,2183,3,900
"Ellerslie Lk",181,10,15,2183,4,1128
"Ellerslie Lk",181,10,15,2183,5,1028
"Ellerslie Lk",181,10,15,2183,6,1983
"Ellerslie Lk",181,10,15,2183,7,1361
"Ellerslie Lk",181,10,15,2183,8,411
"Ellerslie Lk",181,10,15,2183,9,444
"Ellerslie Lk",181,10,15,2183,10,856
"Ellerslie Lk",181,10,15,2183,11,711
"Ellerslie Lk",181,10,15,2183,12,1539
"Ellerslie Lk",181,10,15,2183,13,1417
"Ellerslie Lk",181,10,15,2183,14,1544
"Ellerslie Lk",181,15,20,2055,1,1822
"Ellerslie Lk",181,15,20,2055,2,844
"Ellerslie Lk",181,15,20,2055,3,889
"Ellerslie Lk",181,15,20,2055,4,1106
"Ellerslie Lk",181,15,20,2055,5,1006
"Ellerslie Lk",181,15,20,2055,6,1967
"Ellerslie Lk",181,15,20,2055,7,1094
"Ellerslie Lk",181,15,20,2055,8,0
"Ellerslie Lk",181,15,20,2055,9,367
"Ellerslie Lk",181,15,20,2055,10,778
"Ellerslie Lk",181,15,20,2055,11,689
"Ellerslie Lk",181,15,20,2055,12,1517
"Ellerslie Lk",181,15,20,2055,13,1400
"Ellerslie Lk",181,15,20,2055,14,1517
"Ellerslie Lk",181,20,30,1926,1,1811
"Ellerslie Lk",181,20,30,1926,2,828
"Ellerslie Lk",181,20,30,1926,3,878
"Ellerslie Lk",181,20,30,1926,4,1094
"Ellerslie Lk",181,20,30,1926,5,961
"Ellerslie Lk",181,20,30,1926,6,1956
"Ellerslie Lk",181,20,30,1926,7,483
"Ellerslie Lk",181,20,30,1926,8,0
"Ellerslie Lk",181,20,30,1926,9,311
"Ellerslie Lk",181,20,30,1926,10,717
"Ellerslie Lk",181,20,30,1926,11,672
"Ellerslie Lk",181,20,30,1926,12,1500
"Ellerslie Lk",181,20,30,1926,13,1367
"Ellerslie Lk",181,20,30,1926,14,1494
"Ellerslie Lk",181,30,40,1768,1,1761
"Ellerslie Lk",181,30,40,1768,2,800
"Ellerslie Lk",181,30,40,1768,3,850
"Ellerslie Lk",181,30,40,1768,4,1067
"Ellerslie Lk",181,30,40,1768,5,889
"Ellerslie Lk",181,30,40,1768,6,1778
"Ellerslie Lk",181,30,40,1768,7,0
"Ellerslie Lk",181,30,40,1768,8,0
"Ellerslie Lk",181,30,40,1768,9,167
"Ellerslie Lk",181,30,40,1768,10,506
"Ellerslie Lk",181,30,40,1768,11,633
"Ellerslie Lk",181,30,40,1768,12,1467
"Ellerslie Lk",181,30,40,1768,13,1322
"Ellerslie Lk",181,30,40,1768,14,1456
"Ellerslie Lk",181,40,50,1606,1,1717
"Ellerslie Lk",181,40,50,1606,2,767
"Ellerslie Lk",181,40,50,1606,3,828
"Ellerslie Lk",181,40,50,1606,4,1044
"Ellerslie Lk",181,40,50,1606,5,822
"Ellerslie Lk",181,40,50,1606,6,1611
"Ellerslie Lk",181,40,50,1606,7,0
"Ellerslie Lk",181,40,50,1606,8,0
"Ellerslie Lk",181,40,50,1606,9,0
"Ellerslie Lk",181,40,50,1606,10,0
"Ellerslie Lk",181,40,50,1606,11,600
"Ellerslie Lk",181,40,50,1606,12,1422
"Ellerslie Lk",181,40,50,1606,13,1244
"Ellerslie Lk",181,40,50,1606,14,1372
"Ellerslie Lk",181,50,60,1436,1,1656
"Ellerslie Lk",181,50,60,1436,2,739
"Ellerslie Lk",181,50,60,1436,3,806
"Ellerslie Lk",181,50,60,1436,4,1017
"Ellerslie Lk",181,50,60,1436,5,783
"Ellerslie Lk",181,50,60,1436,6,1400
"Ellerslie Lk",181,50,60,1436,7,0
"Ellerslie Lk",181,50,60,1436,8,0
"Ellerslie Lk",181,50,60,1436,9,0
"Ellerslie Lk",181,50,60,1436,10,0
"Ellerslie Lk",181,50,60,1436,11,556
"Ellerslie Lk",181,50,60,1436,12,1367
"Ellerslie Lk",181,50,60,1436,13,1156
"Ellerslie Lk",181,50,60,1436,14,1294
"FRED WRIGHT LAKE",11,2,5,353,1,925
"FRED WRIGHT LAKE",11,2,5,353,2,2350
"FRED WRIGHT LAKE",11,2,5,353,3,407
"FRED WRIGHT LAKE",11,2,5,353,4,512
"FRED WRIGHT LAKE",11,3,5,343,1,925
"FRED WRIGHT LAKE",11,3,5,343,2,2350
"FRED WRIGHT LAKE",11,3,5,343,3,407
"FRED WRIGHT LAKE",11,3,5,343,4,444
"FRED WRIGHT LAKE",11,5,10,287,1,848
"FRED WRIGHT LAKE",11,5,10,287,2,2147
"FRED WRIGHT LAKE",11,5,10,287,3,285
"FRED WRIGHT LAKE",11,5,10,287,4,504
"FRED WRIGHT LAKE",11,10,15,226,1,794
"FRED WRIGHT LAKE",11,10,15,226,2,2028
"FRED WRIGHT LAKE",11,10,15,226,3,0
"FRED WRIGHT LAKE",11,10,15,226,4,429
"FRED WRIGHT LAKE",11,15,20,176,1,748
"FRED WRIGHT LAKE",11,15,20,176,2,1873
"FRED WRIGHT LAKE",11,15,20,176,3,0
"FRED WRIGHT LAKE",11,15,20,176,4,379
"FRED WRIGHT LAKE",11,20,30,127,1,663
"FRED WRIGHT LAKE",11,20,30,127,2,1575
"FRED WRIGHT LAKE",11,20,30,127,3,0
"FRED WRIGHT LAKE",11,20,30,127,4,248
"FRED WRIGHT LAKE",11,30,40,54,1,331
"FRED WRIGHT LAKE",11,30,40,54,2,1276
"FRED WRIGHT LAKE",11,30,40,54,3,0
"FRED WRIGHT LAKE",11,30,40,54,4,0
"FRED WRIGHT LAKE",11,40,50,6,1,0
"FRED WRIGHT LAKE",11,40,50,6,2,298
"FRED WRIGHT LAKE",11,40,50,6,3,0
"FRED WRIGHT LAKE",11,40,50,6,4,0
"Fulmore Lk",49,2,5,824,1,1046
"Fulmore Lk",49,2,5,824,2,621
"Fulmore Lk",49,2,5,824,3,1163
"Fulmore Lk",49,2,5,824,4,1494
"Fulmore Lk",49,2,5,824,5,690
"Fulmore Lk",49,2,5,824,6,891
"Fulmore Lk",49,3,5,824,1,1046
"Fulmore Lk",49,3,5,824,2,621
"Fulmore Lk",49,3,5,824,3,1163
"Fulmore Lk",49,3,5,824,4,1494
"Fulmore Lk",49,3,5,824,5,690
"Fulmore Lk",49,3,5,824,6,891
"Fulmore Lk",49,5,10,749,1,907
"Fulmore Lk",49,5,10,749,2,605
"Fulmore Lk",49,5,10,749,3,1125
"Fulmore Lk",49,5,10,749,4,1481
"Fulmore Lk",49,5,10,749,5,662
"Fulmore Lk",49,5,10,749,6,783
"Fulmore Lk",49,10,15,686,1,614
"Fulmore Lk",49,10,15,686,2,594
"Fulmore Lk",49,10,15,686,3,1078
"Fulmore Lk",49,10,15,686,4,1462
"Fulmore Lk",49,10,15,686,5,634
"Fulmore Lk",49,10,15,686,6,681
"Fulmore Lk",49,15,20,618,1,398
"Fulmore Lk",49,15,20,618,2,567
"Fulmore Lk",49,15,20,618,3,1040
"Fulmore Lk",49,15,20,618,4,1318
"Fulmore Lk",49,15,20,618,5,600
"Fulmore Lk",49,15,20,618,6,0
"Fulmore Lk",49,20,30,513,1,0
"Fulmore Lk",49,20,30,513,2,540
"Fulmore Lk",49,20,30,513,3,993
"Fulmore Lk",49,20,30,513,4,1130
"Fulmore Lk",49,20,30,513,5,323
"Fulmore Lk",49,20,30,513,6,0
"Fulmore Lk",49,30,40,431,1,0
"Fulmore Lk",49,30,40,431,2,508
"Fulmore Lk",49,30,40,431,3,889
"Fulmore Lk",49,30,40,431,4,1048
"Fulmore Lk",49,30,40,431,5,192
"Fulmore Lk",49,30,40,431,6,0
"Fulmore Lk",49,40,50,376,1,0
"Fulmore Lk",49,40,50,376,2,465
"Fulmore Lk",49,40,50,376,3,842
"Fulmore Lk",49,40,50,376,4,941
"Fulmore Lk",49,40,50,376,5,0
"Fulmore Lk",49,40,50,376,6,0
"Fulmore_2005",248,2,5,824,1,420
"Fulmore_2005",248,2,5,824,2,533
"Fulmore_2005",248,2,5,824,3,1254
"Fulmore_2005",248,2,5,824,4,1610
"Fulmore_2005",248,2,5,824,5,2316
"Fulmore_2005",248,2,5,824,6,1082
"Fulmore_2005",248,2,5,824,7,1223
"Fulmore_2005",248,2,5,824,8,940
"Fulmore_2005",248,3,5,824,1,420
"Fulmore_2005",248,3,5,824,2,533
"Fulmore_2005",248,3,5,824,3,1254
"Fulmore_2005",248,3,5,824,4,1610
"Fulmore_2005",248,3,5,824,5,2316
"Fulmore_2005",248,3,5,824,6,1082
"Fulmore_2005",248,3,5,824,7,1223
"Fulmore_2005",248,3,5,824,8,940
"Fulmore_2005",248,5,10,749,1,416
"Fulmore_2005",248,5,10,749,2,526
"Fulmore_2005",248,5,10,749,3,1243
"Fulmore_2005",248,5,10,749,4,1601
"Fulmore_2005",248,5,10,749,5,2306
"Fulmore_2005",248,5,10,749,6,1059
"Fulmore_2005",248,5,10,749,7,1223
"Fulmore_2005",248,5,10,749,8,380
"Fulmore_2005",248,10,15,686,1,387
"Fulmore_2005",248,10,15,686,2,508
"Fulmore_2005",248,10,15,686,3,1213
"Fulmore_2005",248,10,15,686,4,1582
"Fulmore_2005",248,10,15,686,5,2257
"Fulmore_2005",248,10,15,686,6,1044
"Fulmore_2005",248,10,15,686,7,1089
"Fulmore_2005",248,10,15,686,8,181
"Fulmore_2005",248,15,20,618,1,311
"Fulmore_2005",248,15,20,618,2,485
"Fulmore_2005",248,15,20,618,3,1186
"Fulmore_2005",248,15,20,618,4,1516
"Fulmore_2005",248,15,20,618,5,2184
"Fulmore_2005",248,15,20,618,6,999
"Fulmore_2005",248,15,20,618,7,161
"Fulmore_2005",248,15,20,618,8,0
"Fulmore_2005",248,20,30,513,1,235
"Fulmore_2005",248,20,30,513,2,445
"Fulmore_2005",248,20,30,513,3,1113
"Fulmore_2005",248,20,30,513,4,1367
"Fulmore_2005",248,20,30,513,5,1888
"Fulmore_2005",248,20,30,513,6,413
"Fulmore_2005",248,20,30,513,7,0
"Fulmore_2005",248,20,30,513,8,0
"Fulmore_2005",248,30,40,431,1,0
"Fulmore_2005",248,30,40,431,2,397
"Fulmore_2005",248,30,40,431,3,1031
"Fulmore_2005",248,30,40,431,4,1260
"Fulmore_2005",248,30,40,431,5,1514
"Fulmore_2005",248,30,40,431,6,0
"Fulmore_2005",248,30,40,431,7,0
"Fulmore_2005",248,30,40,431,8,0
"Fulmore_2005",248,40,50,376,1,0
"Fulmore_2005",248,40,50,376,2,330
"Fulmore_2005",248,40,50,376,3,942
"Fulmore_2005",248,40,50,376,4,1161
"Fulmore_2005",248,40,50,376,5,1235
"Fulmore_2005",248,40,50,376,6,0
"Fulmore_2005",248,40,50,376,7,0
"Fulmore_2005",248,40,50,376,8,0
"GREAT CENTRAL LAKE",1,2,5,5085,1,1260
"GREAT CENTRAL LAKE",1,2,5,5085,2,2150
"GREAT CENTRAL LAKE",1,2,5,5085,3,1560
"GREAT CENTRAL LAKE",1,2,5,5085,4,1370
"GREAT CENTRAL LAKE",1,2,5,5085,5,1780
"GREAT CENTRAL LAKE",1,2,5,5085,6,760
"GREAT CENTRAL LAKE",1,3,5,5085,1,1260
"GREAT CENTRAL LAKE",1,3,5,5085,2,2150
"GREAT CENTRAL LAKE",1,3,5,5085,3,1560
"GREAT CENTRAL LAKE",1,3,5,5085,4,1370
"GREAT CENTRAL LAKE",1,3,5,5085,5,1780
"GREAT CENTRAL LAKE",1,3,5,5085,6,760
"GREAT CENTRAL LAKE",1,5,10,5054,1,1250
"GREAT CENTRAL LAKE",1,5,10,5054,2,2140
"GREAT CENTRAL LAKE",1,5,10,5054,3,1554
"GREAT CENTRAL LAKE",1,5,10,5054,4,1365
"GREAT CENTRAL LAKE",1,5,10,5054,5,1770
"GREAT CENTRAL LAKE",1,5,10,5054,6,760
"GREAT CENTRAL LAKE",1,10,15,5022,1,1240
"GREAT CENTRAL LAKE",1,10,15,5022,2,2140
"GREAT CENTRAL LAKE",1,10,15,5022,3,1548
"GREAT CENTRAL LAKE",1,10,15,5022,4,1360
"GREAT CENTRAL LAKE",1,10,15,5022,5,1770
"GREAT CENTRAL LAKE",1,10,15,5022,6,750
"GREAT CENTRAL LAKE",1,15,20,4959,1,1230
"GREAT CENTRAL LAKE",1,15,20,4959,2,2136
"GREAT CENTRAL LAKE",1,15,20,4959,3,1525
"GREAT CENTRAL LAKE",1,15,20,4959,4,1350
"GREAT CENTRAL LAKE",1,15,20,4959,5,1762
"GREAT CENTRAL LAKE",1,15,20,4959,6,748
"GREAT CENTRAL LAKE",1,20,30,4863,1,1220
"GREAT CENTRAL LAKE",1,20,30,4863,2,2114
"GREAT CENTRAL LAKE",1,20,30,4863,3,1502
"GREAT CENTRAL LAKE",1,20,30,4863,4,1326
"GREAT CENTRAL LAKE",1,20,30,4863,5,1744
"GREAT CENTRAL LAKE",1,20,30,4863,6,740
"GREAT CENTRAL LAKE",1,30,40,4735,1,1179
"GREAT CENTRAL LAKE",1,30,40,4735,2,2050
"GREAT CENTRAL LAKE",1,30,40,4735,3,1444
"GREAT CENTRAL LAKE",1,30,40,4735,4,1264
"GREAT CENTRAL LAKE",1,30,40,4735,5,1709
"GREAT CENTRAL LAKE",1,30,40,4735,6,736
"GREAT CENTRAL LAKE",1,40,50,4606,1,1144
"GREAT CENTRAL LAKE",1,40,50,4606,2,1986
"GREAT CENTRAL LAKE",1,40,50,4606,3,1397
"GREAT CENTRAL LAKE",1,40,50,4606,4,1220
"GREAT CENTRAL LAKE",1,40,50,4606,5,1682
"GREAT CENTRAL LAKE",1,40,50,4606,6,724
"GREAT CENTRAL LAKE",1,50,60,4475,1,1110
"GREAT CENTRAL LAKE",1,50,60,4475,2,1935
"GREAT CENTRAL LAKE",1,50,60,4475,3,1362
"GREAT CENTRAL LAKE",1,50,60,4475,4,1184
"GREAT CENTRAL LAKE",1,50,60,4475,5,1638
"GREAT CENTRAL LAKE",1,50,60,4475,6,717
"GREAT CENTRAL LAKE",1,60,70,4345,1,1075
"GREAT CENTRAL LAKE",1,60,70,4345,2,1884
"GREAT CENTRAL LAKE",1,60,70,4345,3,1316
"GREAT CENTRAL LAKE",1,60,70,4345,4,1123
"GREAT CENTRAL LAKE",1,60,70,4345,5,1602
"GREAT CENTRAL LAKE",1,60,70,4345,6,699
"GREAT CENTRAL LAKE",1,70,80,4195,1,1029
"GREAT CENTRAL LAKE",1,70,80,4195,2,1794
"GREAT CENTRAL LAKE",1,70,80,4195,3,1281
"GREAT CENTRAL LAKE",1,70,80,4195,4,1078
"GREAT CENTRAL LAKE",1,70,80,4195,5,1566
"GREAT CENTRAL LAKE",1,70,80,4195,6,687
"GREAT CENTRAL LAKE",1,80,90,4020,1,983
"GREAT CENTRAL LAKE",1,80,90,4020,2,1704
"GREAT CENTRAL LAKE",1,80,90,4020,3,1260
"GREAT CENTRAL LAKE",1,80,90,4020,4,1043
"GREAT CENTRAL LAKE",1,80,90,4020,5,1540
"GREAT CENTRAL LAKE",1,80,90,4020,6,669
"GREAT CENTRAL LAKE",1,90,100,3815,1,970
"GREAT CENTRAL LAKE",1,90,100,3815,2,1666
"GREAT CENTRAL LAKE",1,90,100,3815,3,1200
"GREAT CENTRAL LAKE",1,90,100,3815,4,1000
"GREAT CENTRAL LAKE",1,90,100,3815,5,1500
"GREAT CENTRAL LAKE",1,90,100,3815,6,600
"Georgie Lk",123,2,5,453,1,441
"Georgie Lk",123,2,5,453,2,485
"Georgie Lk",123,2,5,453,3,313
"Georgie Lk",123,2,5,453,4,528
"Georgie Lk",123,2,5,453,5,494
"Georgie Lk",123,2,5,453,6,645
"Georgie Lk",123,2,5,453,7,1012
"Georgie Lk",123,2,5,453,8,426
"Georgie Lk",123,3,5,453,1,441
"Georgie Lk",123,3,5,453,2,485
"Georgie Lk",123,3,5,453,3,313
"Georgie Lk",123,3,5,453,4,528
"Georgie Lk",123,3,5,453,5,494
"Georgie Lk",123,3,5,453,6,645
"Georgie Lk",123,3,5,453,7,1012
"Georgie Lk",123,3,5,453,8,426
"Georgie Lk",123,5,10,397,1,393
"Georgie Lk",123,5,10,397,2,465
"Georgie Lk",123,5,10,397,3,189
"Georgie Lk",123,5,10,397,4,492
"Georgie Lk",123,5,10,397,5,446
"Georgie Lk",123,5,10,397,6,581
"Georgie Lk",123,5,10,397,7,886
"Georgie Lk",123,5,10,397,8,318
"Georgie Lk",123,10,15,328,1,355
"Georgie Lk",123,10,15,328,2,428
"Georgie Lk",123,10,15,328,3,142
"Georgie Lk",123,10,15,328,4,432
"Georgie Lk",123,10,15,328,5,418
"Georgie Lk",123,10,15,328,6,523
"Georgie Lk",123,10,15,328,7,832
"Georgie Lk",123,10,15,328,8,272
"Georgie Lk",123,15,20,211,1,304
"Georgie Lk",123,15,20,211,2,382
"Georgie Lk",123,15,20,211,3,76
"Georgie Lk",123,15,20,211,4,0
"Georgie Lk",123,15,20,211,5,335
"Georgie Lk",123,15,20,211,6,445
"Georgie Lk",123,15,20,211,7,747
"Georgie Lk",123,15,20,211,8,222
"Georgie Lk",123,20,30,92,1,0
"Georgie Lk",123,20,30,92,2,232
"Georgie Lk",123,20,30,92,3,0
"Georgie Lk",123,20,30,92,4,0
"Georgie Lk",123,20,30,92,5,0
"Georgie Lk",123,20,30,92,6,181
"Georgie Lk",123,20,30,92,7,681
"Georgie Lk",123,20,30,92,8,154
"Georgie Lk",123,30,40,29,1,0
"Georgie Lk",123,30,40,29,2,0
"Georgie Lk",123,30,40,29,3,0
"Georgie Lk",123,30,40,29,4,0
"Georgie Lk",123,30,40,29,5,0
"Georgie Lk",123,30,40,29,6,0
"Georgie Lk",123,30,40,29,7,556
"Georgie Lk",123,30,40,29,8,0
"Glendale Lk",120,2,5,109,1,575
"Glendale Lk",120,2,5,109,2,490
"Glendale Lk",120,2,5,109,3,655
"Glendale Lk",120,2,5,109,4,2105
"Glendale Lk",120,3,5,109,1,575
"Glendale Lk",120,3,5,109,2,490
"Glendale Lk",120,3,5,109,3,655
"Glendale Lk",120,3,5,109,4,2105
"Glendale Lk",120,5,10,96,1,545
"Glendale Lk",120,5,10,96,2,470
"Glendale Lk",120,5,10,96,3,600
"Glendale Lk",120,5,10,96,4,2065
"Glendale Lk",120,10,15,78,1,405
"Glendale Lk",120,10,15,78,2,420
"Glendale Lk",120,10,15,78,3,530
"Glendale Lk",120,10,15,78,4,2005
"Glendale Lk",120,15,20,53,1,240
"Glendale Lk",120,15,20,53,2,370
"Glendale Lk",120,15,20,53,3,465
"Glendale Lk",120,15,20,53,4,1855
"Glendale Lk",120,20,30,20,1,0
"Glendale Lk",120,20,30,20,2,0
"Glendale Lk",120,20,30,20,3,245
"Glendale Lk",120,20,30,20,4,555
"Grant Lk",212,2,5,48,1,213
"Grant Lk",212,2,5,48,2,355
"Grant Lk",212,2,5,48,3,298
"Grant Lk",212,2,5,48,4,505
"Grant Lk",212,2,5,48,5,398
"Grant Lk",212,2,5,48,6,418
"Grant Lk",212,2,5,48,7,258
"Grant Lk",212,2,5,48,8,182
"Grant Lk",212,2,5,48,9,98
"Grant Lk",212,3,5,48,1,213
"Grant Lk",212,3,5,48,2,355
"Grant Lk",212,3,5,48,3,298
"Grant Lk",212,3,5,48,4,505
"Grant Lk",212,3,5,48,5,398
"Grant Lk",212,3,5,48,6,418
"Grant Lk",212,3,5,48,7,258
"Grant Lk",212,3,5,48,8,182
"Grant Lk",212,3,5,48,9,98
"Grant Lk",212,5,10,39,1,160
"Grant Lk",212,5,10,39,2,335
"Grant Lk",212,5,10,39,3,259
"Grant Lk",212,5,10,39,4,453
"Grant Lk",212,5,10,39,5,335
"Grant Lk",212,5,10,39,6,388
"Grant Lk",212,5,10,39,7,240
"Grant Lk",212,5,10,39,8,154
"Grant Lk",212,5,10,39,9,30
"Grant Lk",212,10,15,31,1,150
"Grant Lk",212,10,15,31,2,272
"Grant Lk",212,10,15,31,3,236
"Grant Lk",212,10,15,31,4,408
"Grant Lk",212,10,15,31,5,276
"Grant Lk",212,10,15,31,6,331
"Grant Lk",212,10,15,31,7,179
"Grant Lk",212,10,15,31,8,109
"Grant Lk",212,10,15,31,9,0
"Grant Lk",212,15,20,25,1,70
"Grant Lk",212,15,20,25,2,235
"Grant Lk",212,15,20,25,3,194
"Grant Lk",212,15,20,25,4,351
"Grant Lk",212,15,20,25,5,235
"Grant Lk",212,15,20,25,6,283
"Grant Lk",212,15,20,25,7,136
"Grant Lk",212,15,20,25,8,25
"Grant Lk",212,15,20,25,9,0
"Grant Lk",212,20,30,17,1,0
"Grant Lk",212,20,30,17,2,178
"Grant Lk",212,20,30,17,3,118
"Grant Lk",212,20,30,17,4,306
"Grant Lk",212,20,30,17,5,181
"Grant Lk",212,20,30,17,6,204
"Grant Lk",212,20,30,17,7,99
"Grant Lk",212,20,30,17,8,0
"Grant Lk",212,20,30,17,9,0
"Grant Lk",212,30,40,6,1,0
"Grant Lk",212,30,40,6,2,54
"Grant Lk",212,30,40,6,3,74
"Grant Lk",212,30,40,6,4,213
"Grant Lk",212,30,40,6,5,115
"Grant Lk",212,30,40,6,6,0
"Grant Lk",212,30,40,6,7,0
"Grant Lk",212,30,40,6,8,0
"Grant Lk",212,30,40,6,9,0
"HENDERSON LAKE",3,2,5,1545,1,485
"HENDERSON LAKE",3,2,5,1545,2,830
"HENDERSON LAKE",3,2,5,1545,3,945
"HENDERSON LAKE",3,2,5,1545,4,845
"HENDERSON LAKE",3,2,5,1545,5,910
"HENDERSON LAKE",3,2,5,1545,6,1135
"HENDERSON LAKE",3,2,5,1545,7,760
"HENDERSON LAKE",3,2,5,1545,8,1667
"HENDERSON LAKE",3,2,5,1545,9,2025
"HENDERSON LAKE",3,2,5,1545,10,2332
"HENDERSON LAKE",3,2,5,1545,11,2571
"HENDERSON LAKE",3,2,5,1545,12,3025
"HENDERSON LAKE",3,2,5,1545,13,1917
"HENDERSON LAKE",3,2,5,1545,14,702
"HENDERSON LAKE",3,2,5,1545,15,1349
"HENDERSON LAKE",3,2,5,1545,16,1600
"HENDERSON LAKE",3,2,5,1545,17,1568
"HENDERSON LAKE",3,2,5,1545,18,2759
"HENDERSON LAKE",3,3,5,1545,1,485
"HENDERSON LAKE",3,3,5,1545,2,830
"HENDERSON LAKE",3,3,5,1545,3,945
"HENDERSON LAKE",3,3,5,1545,4,845
"HENDERSON LAKE",3,3,5,1545,5,910
"HENDERSON LAKE",3,3,5,1545,6,1135
"HENDERSON LAKE",3,3,5,1545,7,760
"HENDERSON LAKE",3,3,5,1545,8,1667
"HENDERSON LAKE",3,3,5,1545,9,2025
"HENDERSON LAKE",3,3,5,1545,10,2332
"HENDERSON LAKE",3,3,5,1545,11,2571
"HENDERSON LAKE",3,3,5,1545,12,3025
