"lake","lake_code","ats_year","target_survey_code","target_survey_type","survey_date","survey_year","survey_month","transect","depth_code","depth_min","depth_max","targets","prop_sockeye","prop_stickleback","total_prop","transect_length","area","sounder_code","sounder_type","sounder_gain","data_issues","survey_comments","acoustic_survey_notes","key_field_replicate","source_file","line_number","sourcefile_year","source_year_err"
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,2,10,60,70,1254,0.82,0.18,1,1785,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3101,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,1,2,5,12,0.18,0.82,1,1485,1480,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7507,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,1,2,5,15,0.18,0.82,1,1485,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2958,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,2,3,5,0,NA,NA,NA,1485,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7523,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,2,3,5,0,NA,NA,NA,1485,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2974,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,3,5,10,136,0.18,0.82,1,1465,1433,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7539,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,3,5,10,166,0.18,0.82,1,1465,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2990,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,4,10,15,128,0.03,0.97,1,1445,1385,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7555,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,4,10,15,135,0.03,0.97,1,1445,1385,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3006,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,5,15,20,284,0.03,0.97,1,1415,1315,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7571,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,5,15,20,374,0.03,0.97,1,1415,1315,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3022,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,6,20,30,550,0.05,0.95,1,1370,1100,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7587,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,6,20,30,822,0.05,0.95,1,1370,1100,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3038,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,7,30,40,607,0.5,0.5,1,1335,980,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7603,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,7,30,40,599,0.5,0.5,1,1335,980,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3054,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,8,40,50,506,0.82,0.18,1,1310,890,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7619,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,8,40,50,872,0.82,0.18,1,1310,890,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3070,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,9,50,60,0,NA,NA,NA,1295,820,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7635,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,9,50,60,897,0.82,0.18,1,1295,820,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3086,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,10,60,70,107,0.82,0.18,1,1265,739,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7651,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,3,10,60,70,159,0.82,0.18,1,1265,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3102,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,1,2,5,12,0.18,0.82,1,965,1480,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7508,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,1,2,5,13,0.18,0.82,1,965,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2959,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,2,3,5,0,NA,NA,NA,965,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7524,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,2,3,5,0,NA,NA,NA,965,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2975,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,3,5,10,86,0.18,0.82,1,950,1433,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7540,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,3,5,10,94,0.18,0.82,1,950,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2991,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,4,10,15,58,0.03,0.97,1,925,1385,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7556,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,4,10,15,78,0.03,0.97,1,925,1385,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3007,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,5,15,20,46,0.03,0.97,1,905,1315,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7572,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,5,15,20,53,0.03,0.97,1,905,1315,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3023,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,6,20,30,220,0.05,0.95,1,870,1100,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7588,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,6,20,30,280,0.05,0.95,1,870,1100,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3039,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,7,30,40,214,0.5,0.5,1,805,980,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7604,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,7,30,40,273,0.5,0.5,1,805,980,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3055,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,8,40,50,241,0.82,0.18,1,755,890,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7620,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,8,40,50,281,0.82,0.18,1,755,890,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3071,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,9,50,60,0,NA,NA,NA,695,820,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7636,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,9,50,60,441,0.82,0.18,1,695,820,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3087,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,10,60,70,104,0.82,0.18,1,655,739,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7652,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,4,10,60,70,195,0.82,0.18,1,655,739,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",3103,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,1,2,5,4,0.18,0.82,1,1680,1480,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7509,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,1,2,5,6,0.18,0.82,1,1680,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2960,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,2,3,5,0,NA,NA,NA,1680,1480,2,"SIMRAD               ",10,"Prop_sockeye and prop_stickleback set to NA because targets == 0; ","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7525,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,2,3,5,0,NA,NA,NA,1680,1480,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Prop_sockeye and prop_stickleback set to NA because targets == 0; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2976,1985,TRUE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,3,5,10,69,0.18,0.82,1,1650,1433,2,"SIMRAD               ",10,"","JUVENILE SURVEY","CALM, WATER & AIR TEMP. = 6 DEG. C. COUNTED FEB. 6/85 BY PR. MINIMUM COUNTS: T6,20-30M; T3,40-50M; T4&7,60-70M","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET84.DAT",7541,1984,FALSE
"Kennedy Lk (Clayoquot Arm)",40,1984,1,"JUVENILE",1985-01-23,1985,1,5,3,5,10,69,0.18,0.82,1,1650,1433,2,"SIMRAD               ",10,"Source_file/survey_date mis-match; Suspicious replicate of KCA surveys in TARGET84.DAT; may be erroneous lake or date; ","Juvenile Survey","0/100%, calm, no moon, At: 5/9.5 0c (2045/1830) Wt: 6 0c, JC 851204.","Replicate exists in the original data for this lake, date, sounder, transect and depth","TARGET85.DAT",2992,1985,TRUE
